name,review_count,rating,lat,long,price
London Marriott Hotel Kensington,24,3.0,51.4943563474901,-0.189954282974441,£££
The Z Hotel,3,3.5,51.518144,-0.158343,££
Hotel Indigo,2,4.5,51.5107516,-0.1309399,None
The Mandeville Hotel,19,3.5,51.516526,-0.150985,£££
ibis Styles London Heathrow Airport,2,3.5,51.4813992739292,-0.448706098477958,££
Lincoln House Hotel,1,4.0,51.51759,-0.158048,££
Plaza On the River Hotel,6,3.5,51.5002,-0.126236,£££
The Athenaeum Hotel,54,4.0,51.504635,-0.147403,£££
Hilton London Olympia,52,3.0,51.496933,-0.206485,£££
Holiday Inn,13,3.0,51.5169316,-0.1492864,££
Novotel,18,2.5,51.4975665648121,-0.456011958444151,££
Hotel Edward,2,3.5,51.5140444,-0.1749291,££
Comfort Inn,6,3.0,51.523324,-0.1745748,££
The Floating Boater,2,4.0,51.520719,-0.182758,None
Premier Travel Inn,1,2.0,51.551546,-0.167221,£££
.,1,1.0,51.5354973,-0.2971316,None
One Tun,2,4.5,51.5196293,-0.1064241,None
Rushmore Hotel,2,4.5,51.4922762,-0.1943838,£££
Maitrise Hotel,4,2.5,51.5366836,-0.1920631,£££
Premier Inn,1,3.0,51.4910003,-0.3051931,££
Dolphin Square Hotel,7,4.0,51.4863,-0.136429,£££
ibis London Earls Court,33,3.0,51.4859372055565,-0.19920900355257,££
The Lanesborough,6,4.0,51.5026286852122,-0.152761534244821,££££
Hyde Park International,6,4.0,51.5125053,-0.1862519,££
Millennium Hotel London Knightsbridge,7,3.5,51.499921,-0.160193,£££
Best Western Corona Hotel,7,3.5,51.4899445,-0.1369424,££
Megaro Hotel,49,4.0,51.5298,-0.123823,£££
Tune Hotel,12,4.0,51.4990845303168,-0.112619759270338,££
Dukes Hotel,52,4.5,51.5055105,-0.1396895,££££
Cherry Court Hotel,11,4.0,51.4925203,-0.1450402,££
Thistle Marble Arch,25,3.5,51.514315,-0.156604,££
London Hilton on Park Lane,61,3.5,51.505452525101,-0.15051448054659,£££
Atelier EC1,1,5.0,51.519671,-0.106838,None
Fifty Four Boutique Hotel,3,3.5,51.4962577819824,-0.179755002260208,££
Olympic House,5,3.5,51.5154356,-0.1729402,££
Sheraton Grand London Park Lane,106,3.5,51.5045999,-0.1469917,£££
The Pay and Sleep,1,3.0,51.5069046,-0.3788383,£
Fitzrovia Belle,14,3.5,51.5225487,-0.1359236,££
Hampton By Hilton London Waterloo,29,3.5,51.5008745782199,-0.10801792094101,££
Lord Milner,3,3.5,51.493962,-0.149176,£££
Me,35,4.0,51.5118462758476,-0.118709250331904,£££
Park Grand London Hyde Park,19,2.5,51.5156031,-0.1799657,££
Travelodge,9,3.5,51.5278,-0.131397,££
Alhambra Hotel,19,4.0,51.5293381,-0.1236626,££
Hilton London Metropole,141,3.0,51.5193983134154,-0.169682935447581,£££
Glendale Hydepark Hotel,1,4.0,51.514031,-0.180012,££
54 Queen's Gate Hotel,1,5.0,51.49635,-0.17962,None
easyHotel - Victoria,34,3.5,51.4920332,-0.1421055,£
Best Western Premier Kensington,6,4.0,51.494258579421,-0.191877903056563,£££
Premier Inn,18,3.5,51.5026057302504,-0.1181543888855,££
Blakes Hotel,19,3.5,51.489170042376,-0.18011129628463,££££
The Cromwell,9,3.0,51.4951182556978,-0.184168523320625,££
Grange Langham Court Hotel,4,3.5,51.5192957,-0.1413333,££
soho hotel,1,5.0,51.515249,-0.132104,None
Days Hotel,1,5.0,51.5153246,-0.1731453,££
West Lodge Park,2,2.5,51.6573181,-0.15311,£££
Hampstead Village Guest House,3,3.5,51.5558066,-0.172092,£££
DoubleTree By Hilton Hotel London - Victoria,42,3.5,51.4939289134206,-0.143322030594069,£££
Sheraton Heathrow Hotel,51,3.0,51.4835739135742,-0.481254994869232,££
Grosvenor Hotel,74,3.5,51.49576,-0.14551,£££
Premier Inn -London Blackfriars  Hotel,6,3.5,51.5127968306994,-0.105198918755708,££
Park Inn by Radisson London Heathrow,35,3.0,51.4825419777754,-0.451337640515515,££
George Hotel,5,3.0,51.5260951,-0.1262868,££
The Continental Hotel,3,3.0,51.4695898350506,-0.366561748087406,££
Sheraton Skyline Hotel London Heathrow,25,3.0,51.4807691,-0.4367355,££
The Reem Hotel,2,3.0,51.5133147,-0.1925695,££
Radisson,17,4.0,51.513951,-0.127117,£££
Barclay House London B&B,1,5.0,51.479497,-0.197272,None
Victory Pub and Kitchen,1,2.0,51.6397377,-0.308556,None
Park Inn Hyde Park,5,4.0,51.5114463,-0.181915,££
Dorset Square Hotel,4,3.5,51.5224933,-0.1605826,££££
Arosfa Hotel,8,3.5,51.5222914713296,-0.132605712853606,£
Holiday Inn Hotel London Kensington Forum,64,3.0,51.4942881090697,-0.185131809694077,££
Blue Bells Hotel,3,3.0,51.5114527,-0.1941966,£
The Hoxton,1,5.0,51.5056773,-0.1046764,None
Citadines Trafalgar Square London,27,3.5,51.5072784423828,-0.124802000820637,££
Regency House Hotel,4,3.5,51.5216848,-0.1321776,££
Copthorne Tara Hotel London Kensington,74,2.5,51.4985234,-0.1909757,£££
Jurys Clifton Ford Hotel,3,3.5,51.5179939,-0.1497692,None
Quality Crown Paddington Hotel,5,3.5,51.516262,-0.174878,££
58/60 Berners Street London,1,5.0,51.5171477,-0.136908,None
Brookmans,3,2.5,51.7224082946777,-0.202401995658875,None
White Lodge,2,3.0,51.5851531,-0.1155473,££
Dalmacia Hotel,2,3.5,51.4991475,-0.2219951,£
Best Western Plus Seraphine Hammersmith,7,3.0,51.4926266,-0.2296035,£££
St  Athans Hotel,11,4.0,51.5251934106446,-0.126380119252758,£££
Leonard Hotel,4,3.5,51.514628,-0.157793,££
The Trafalgar St. James Curio Collection by Hilton,50,3.5,51.5073702861629,-0.129121295037066,£££
Leonardo Hotel,24,3.0,51.4815401339031,-0.456904171958115,££
Belgraves,10,3.5,51.49726,-0.15639,£££
Best Western Plus Vauxhall Hotel,1,4.0,51.480197,-0.123552,None
Imperial Hotel,25,3.0,51.5216228,-0.1239801,££
Park Plaza Victoria London,30,3.5,51.4942431032449,-0.141779560397999,£££
Radisson Blu Edwardian Grafton,41,3.5,51.5241386,-0.1380807,£££
Earls Court Studios,3,3.5,51.490279,-0.1956077,£
Leigh House Hotel,3,2.5,51.5261879,-0.1256742,None
Amsterdam Hotel London,4,3.5,51.49234,-0.1945342,££
The Earls Court Hotel,1,4.0,51.4897242,-0.1931678,££
Comfort Inn Hyde Park,4,3.0,51.510995,-0.185465,££
The Westland Hotel,1,4.0,51.5102015,-0.1909759,£££
Travelodge,2,3.5,51.4876595,-0.29678,££
The Hampstead Britannia London,3,2.0,51.5428839,-0.1624092,££
The Standard London,3,4.5,51.5294399,-0.1241796,None
Hotel NH London Kensington,16,3.0,51.4948923592139,-0.195401857811021,££
The Lynton Hotel,2,5.0,51.4939613342285,-0.149176001548767,None
Ruby Lucy Hotel London,1,5.0,51.50136,-0.11196,None
Holiday Inn Hotel London-Heathrow Ariel,19,2.5,51.4812044426575,-0.433356685844387,££
Central Park Hotel,5,2.5,51.5112524,-0.1852373,None
Kingsway Hall Hotel,15,3.5,51.515887,-0.120163,££
Central Hotel,1,1.0,51.5757932,-0.197284,None
Rembrandt Hotel,46,3.5,51.496095,-0.1704756,£££
Travelodge Watford Central,1,1.0,51.6548921,-0.3978639,££
Westpoint Hotel,3,3.0,51.5149193,-0.1735521,££
Clink 261,16,3.5,51.528875,-0.120008,None
Atrium Hotel Heathrow,1,1.0,51.466164,-0.421078,None
Abbey Court Hotel,3,3.5,51.5147488,-0.1738644,£
New Atlantic Hotel London,1,3.0,51.5142922,-0.1809249,None
Premier Inn,11,3.0,51.5284598,-0.1270915,££
Griffin House Hotel,2,3.5,51.5148245,-0.1647968,££
The Hyde Park Radnor Hotel,3,3.5,51.514545,-0.172641,££
Vancouver Studios,4,3.5,51.5131464,-0.1910906,££
Hotel Montana,4,4.0,51.5291364,-0.1217579,£
Parkwood Hotel,1,4.0,51.5134305,-0.1631722,££
Sydney House Hotel,1,5.0,51.4911827,-0.1718867,None
Point A Hotel,2,4.0,51.5287208908479,-0.119322790965792,None
Lord Kensington,1,4.0,51.49137,-0.195132,None
Brown's Hotel,64,4.0,51.5091761,-0.1422935,£££
Novotel London Waterloo,21,3.5,51.4944,-0.118589,££
Hotel La Place,1,3.0,51.5214957,-0.1532409,None
Grand Royale Hotel,8,2.0,51.5110138051069,-0.186262038510908,£££
The Cardiff Hotel,6,3.0,51.515485,-0.173525,££
Millennium Gloucester Hotel London Kensington,41,3.0,51.4935176954908,-0.183433677909875,£££
Thistle Hotel Hyde Park,6,3.0,51.5113063,-0.1810587,££
Holiday Inn Express,5,2.5,51.492834,-0.232831,£££
Mercure Hyde Park,4,3.5,51.514992,-0.1744,£££
Goodenough Club,6,3.5,51.525021,-0.117442,£££
The Richmond Inn Hotel,1,2.0,51.4613966108476,-0.297884792089462,££
ibis Hotel,24,3.5,51.5049202898747,-0.104771614614305,££
Home House,38,4.5,51.516150244144,-0.15665305008251,£££
Travelodge,3,3.0,51.4698472134508,-0.367079297659585,££
The St. David's & Norfolk Court Hotel,3,4.5,51.516004,-0.173909,None
Thistle Piccadilly Hotel,12,4.0,51.51024,-0.131655,£££
St Margaret's,1,5.0,51.520126,-0.124577,None
Seraphine,3,3.5,51.4992177789758,-0.197496078908443,££
Berjaya Eden Park Hotel,6,2.0,51.5119955219563,-0.186555992302471,££
100 Queen's Gate,5,3.0,51.4925280592581,-0.178763223942497,None
69TheGrove,2,5.0,51.4848899841309,-0.120852999389172,None
Days Hotel,4,3.5,51.4694318,-0.3669932,££
COMO Metropolitan London,18,3.5,51.5050546,-0.1500369,£££
The Villa Kensington,4,3.5,51.4939079,-0.1858201,££
The Corner House Hotel,2,2.5,51.5479523,-0.1305717,££
Premeir Inn,1,5.0,51.5111008,-0.130264,None
Kensington West,5,3.5,51.493396,-0.2060222,££
Henrietta,5,4.0,51.5110531,-0.1234376,None
Mercure Heathrow,2,2.5,51.4943781118531,-0.430409638693125,££
The Westbury Mayfair a Luxury Collection Hotel London,23,3.5,51.511301,-0.142627,£££
The Fun Factory,1,5.0,51.463095,-0.131278,None
Mad Hatter Hotel,30,3.5,51.507024,-0.104918,££
The Queen's Gate Hotel,8,3.5,51.4982670600583,-0.179904983991946,£££
Meliá White House,55,3.0,51.5252773046154,-0.143664456938495,£££
Think Tower Bridge,3,3.0,51.4743347,-0.1877792,££
Celtic Hotel,6,3.5,51.522663,-0.124054,££
Hotel Ibis,2,4.0,51.4935829720813,-0.191914686272696,None
Park Grand London Lancaster Gate,9,3.5,51.513162,-0.1807825,££
Roseate House London,1,5.0,51.5140706516661,-0.176296112305843,None
Park Grand London Paddington,20,3.0,51.5142922,-0.1809249,£££
Flemings Mayfair Hotel,26,3.5,51.5064379,-0.145166,£££
The Waldorf Hilton London,101,3.5,51.512569,-0.118935,£££
Travelodge Hotels,1,3.0,51.470012,-0.511479,£
Pickwick Hall,5,4.0,51.5199753687396,-0.12370895255367,None
Premier Inn London Victoria,1,4.0,51.4918795,-0.1451971,None
Lyddleton Lodge,1,2.0,51.53031,-0.47864,None
Shaftesbury,1,3.0,51.51652,-0.1706166,££
Mayflower Hotel,10,3.0,51.4915779,-0.1948909,££
Best Western Top Hotel John Howard Apartment,2,3.5,51.5006246,-0.1807354,None
Elizabeth House,1,4.0,51.490783,-0.144335,£
The May Fair Hotel,3,4.0,51.50825,-0.143961,£££
Caring Hotel,8,3.5,51.5128789,-0.1830508,££
YHA London St Pancras,13,4.0,51.5286048,-0.1261913,None
Queens Hotel,2,3.5,51.555057820956,-0.162421250743864,££
Gower Hotel,2,2.5,51.515166,-0.172054,££
The Windmill Guest House,3,3.0,51.5535221,-0.2119243,££
BW Premier Park Grand,1,4.0,51.494033,-0.1914323,None
Easyhotel-South Kensington,3,4.0,51.4953601,-0.1894937,£
Crompton Guest House,2,5.0,51.470413,-0.366622,None
Park Grand Paddington Court London,14,2.5,51.513591,-0.180058,££
W London- Leicester Square,110,3.0,51.510782643006,-0.13138019123122,£££
Americana Hotel,4,3.0,51.52481,-0.160827,££
Holiday Inn,2,4.0,51.5403232988184,-0.145667615588504,££££
Novotol London West,1,5.0,51.5063,-0.12714,££
MStay Hyde Park Hotel,1,3.0,51.513552,-0.187572,None
Blandford Hotel,5,3.0,51.5194697,-0.1563074,££
Travelodge Hotel,3,3.5,51.483069,-0.200933,££
Holiday Inn London - Kensington,74,2.5,51.4988245259061,-0.191950977925019,£££
Artist Residence,2,4.5,51.4905342692675,-0.144874100589838,£££
Ibis budget London hounslow,3,2.5,51.467606,-0.366477,££
Sanctum Soho,23,3.5,51.5116683,-0.1383868,£££
Holiday Inn Express,1,5.0,51.4593048095703,-0.445080995559692,None
Wardonia Hotel,12,3.5,51.5284798,-0.12288,££
The Chronicle- Supercity Aparthotels,1,4.0,51.5167471,-0.1092325,None
Hilton London Euston,31,2.5,51.5266473,-0.1302459,£££
Euro Hotel,6,3.0,51.526247,-0.1269904,££
Stanley House Hotel,5,3.5,51.4921817020963,-0.141509256702264,££
Boston Manor Tube Station,3,2.5,51.504095,-0.3333296,££££
Jumeirah Carlton Tower,12,3.5,51.4984907738241,-0.158792335902884,££££
Astor Museum Inn,13,4.0,51.519656,-0.124971,None
Jesmond Hotel,6,4.0,51.5216824,-0.131966,££
The Montana Hotel,14,3.0,51.4953170466721,-0.182825501861915,££
Tudor Court Hotel,8,2.5,51.5158501,-0.174085,££
Jesmond Dene Hotel,14,3.5,51.5290213,-0.1233304,££
Radisson Blu Edwardian Kenilworth,21,3.5,51.5177749397533,-0.128096792561545,£££
Amba Hotel,9,4.0,51.5141902005807,-0.158267430961132,£££
Mentone Hotel,5,3.0,51.526239,-0.1265196,££
The Boltons Hotel,12,3.0,51.4908447,-0.1933568,££
The Queens Hotel,3,3.5,51.5549861,-0.1325628,£
Simply Rooms and Suites,4,2.0,51.4944876,-0.2070605,££
Athena Hotel,4,3.0,51.5160541949546,-0.171765434358576,££
Park International Hotel,24,3.0,51.4945144,-0.1866172,££
Space Apart Hotel,2,2.5,51.5147655,-0.1910769,££
Mina House Hotel,1,2.0,51.514081,-0.178021,££
The Lancaster Court Hotel,3,3.0,51.513868,-0.175483,None
Avonmore Hotel,1,4.0,51.5262344,-0.1269806,None
Harrington Hall Hotel,1,4.0,51.4931857,-0.1822232,£££
Barry House,4,4.5,51.514298,-0.172939,None
Tavistock Hotel,8,2.5,51.5242414277584,-0.128316522252727,££
Premier Inn,4,4.0,51.4597296077124,-0.439747134729775,None
Melbourne House Hotel,1,5.0,51.4902195,-0.1375192,None
Holland Park Hotel,3,2.5,51.5055805,-0.2224408,££
Le Méridien Piccadilly,103,3.0,51.5093994,-0.1361945,£££
Park Plaza County Hall London,39,4.0,51.5012896742598,-0.11584997177124,£££
The Park Tower Knightsbridge,12,3.0,51.501767,-0.158859,££££
Point A Hotel,9,2.5,51.5180969238281,-0.170884996652603,££
Langorf Hotel,3,2.5,51.55053,-0.18006,None
Atlantic Paddington,2,2.0,51.5141785,-0.1807305,None
Hotel 82,4,3.0,51.519553,-0.1586,££
Oxford Hotel,2,4.0,51.5128865,-0.1789027,£
Comfort Inn,5,3.5,51.4909177,-0.1389883,££
Astors Hotel Victoria London,1,4.0,51.493543325284,-0.149968032820898,None
Thistle Holborn The Kingsley,29,3.5,51.517631,-0.124973,£££
MANSLEY SERVICED APARTMENTS,1,4.0,51.506763458252,-0.146697998046875,None
Strand Palace,99,3.0,51.511099,-0.12071,££
London Elizabeth Hotel,11,2.0,51.511994,-0.176274,££
Shaftesbury Premier London Notting Hill,4,3.0,51.5125106,-0.1927295,£££
Premier Inn,13,3.0,51.4935432,-0.1907085,££
Samarkand Hotel,1,3.0,51.5125632,-0.2069729,None
Citadines South Kensington,6,3.5,51.497747,-0.1835143,££
Travelodge London Central Marylebone,4,3.0,51.5221212938035,-0.164036732579533,££
Royal Bayswater Hostel,3,2.5,51.5104826,-0.1863732,££
Crowne Plaza London - Battersea,4,2.0,51.4683031,-0.1783942,££££
StayBridge Suites - Vauxhall,5,4.0,51.489559173584,-0.122087001800537,None
Corus Hotel Hyde Park,36,2.5,51.5117427,-0.1775125,££££
Kensington Court Hotel,5,2.0,51.4926468,-0.1962831,££
Aa Falcon Hotel,2,4.5,51.515485,-0.173525,£££
Wellington Lounge,15,4.5,51.5034253,-0.1509413,£££
Pride Of India,2,2.0,51.512868,-0.186255,£
Ambassadors Bloomsbury,29,3.5,51.5266175654729,-0.129861379430535,££
Novotel,12,4.0,51.5050113,-0.104585,£££
The Shaftesbury,1,4.0,51.5118239,-0.132904,None
Comfort Inn King Cross,13,2.5,51.5300526178655,-0.121316313743591,££
The New Inn,17,3.5,51.535448505439,-0.1660665601002,££
YHA London Oxford Street,12,4.0,51.514762878418,-0.136702001094818,None
Premier Inn,24,4.0,51.5319107110705,-0.122366747149018,£££
Europa House Hotel,1,3.0,51.515736,-0.171578,None
Hotel Tria,1,5.0,51.5177696,-0.1963492,None
The English Garden,1,4.0,51.5198687,-0.1259157,None
Bedford Hotel,6,3.0,51.5196,-0.121854,££
Gower House Hotel,3,3.0,51.5215474,-0.1318161,£
NH Harrington Hall,5,3.5,51.4922388,-0.1832642,££
More House,2,3.5,51.4952354,-0.1784594,None
Travelodge Battersea,1,4.0,51.4658159,-0.1803253,None
Travelodge Walthamstow,1,1.0,51.53201489,-0.24463049,None
130 Queen's Gate Apartments,2,4.5,51.4945286,-0.1785535,None
The President Hotel,19,2.5,51.5222405,-0.1240885,££
Grantly Hotel,2,3.5,51.5033379,-0.222702,££
Travelodge,10,3.5,51.5038108019008,-0.102586448192596,££
Park Plaza London Waterloo,12,3.5,51.4982412,-0.1134715,£££
Gresham Hotel,3,2.5,51.516044,-0.17186,££
The Wellesley Knightsbridge a Luxury Collection Hotel London,9,3.0,51.502565,-0.1545323,££££
Ascot Hotel,5,2.0,51.514754,-0.176826,££
Grange Lancaster Hotel,1,4.0,51.5200079,-0.123828,£££
Comfort Inn Edgware Road,3,2.5,51.5233231,-0.1745747,None
The Chelsea House Hotel,2,2.5,51.488828,-0.190119,None
Youth Hostels Association,2,3.5,51.4902577,-0.1894979,None
Pavilion Hotel,9,4.0,51.517925,-0.168513,£££
DoubleTree by Hilton Hotel,17,3.0,51.5146552055576,-0.156698603558445,£££
Rough Luxe Hotel,3,3.0,51.5301099,-0.1221498,None
Grange Portland Hotel,2,4.0,51.5201235,-0.1243887,£££
No 5 Cavendish,18,3.5,51.5167498,-0.1441644,££££
Thistle,1,4.0,51.480366,-0.483723,None
Abercorn House,6,3.0,51.494463,-0.222103,None
Blue Orchid Wellington Hotel,7,3.5,51.4945394527536,-0.13631424051016,£££
Royal Cambridge Hotel,4,3.0,51.5155535,-0.1720146,£
Premier Travel Inn,4,2.5,51.4929216,-0.2255513,£££
Radisson Blu Edwardian Berkshire,9,3.0,51.5147675,-0.1484068,£££
Central London Apartments,1,5.0,None,None,None
Club Quarters,18,3.5,51.5160065,-0.1183224,£££
HIGH ROAD HOUSE BRASSERIE,9,4.0,51.4929014,-0.25471063,£££
Bestplace,1,5.0,51.49703,-0.11295,None
Brindle House Hotel,1,4.0,51.4916594,-0.1428897,None
Travelodge,24,2.5,51.5303192738549,-0.115699768066406,££
Astor Hyde Park,18,3.5,51.500617980957,-0.179739996790886,None
Dolphin Hotels,7,3.0,51.5161976,-0.1734646,£
Thistle London Heathrow Hotel,4,2.5,51.4812240600586,-0.48455798625946,££
The Bryanston Court Hotel,1,3.0,51.5161,-0.160217,None
Royal Court Aparments & The Paddington Hotel,2,2.5,51.512744465754,-0.17746204394051,££
Wembar Hotel,1,2.0,51.4890861,-0.1939331,None
Thistle Charing Cross Hotel,4,4.0,51.5083585,-0.1248029,££££
The New Dawn Hotel,2,2.5,51.5135639,-0.1870656,££
Oliver Plaza Hotel,6,3.0,51.4919267,-0.1951411,££
Chiswick Court Hotel,2,1.5,51.4967748,-0.2510061,£
Green Bar at Hotel Café Royal,5,5.0,51.5100916,-0.1359431,££
Parkside Hotel,1,3.0,51.461613,-0.1496553,None
Shendish Manor,1,3.0,51.7279306199429,-0.469528802696345,£££
Holiday Villa Hotel,6,2.5,51.5141023,-0.1840263,££
Boka Hotel,5,3.5,51.4887598922768,-0.195838664285134,£££
Westminster Hotel,1,2.0,51.5142509,-0.1920101,None
Aldwych Hotel,1,5.0,51.511933,-0.119422,None
Blakemore Hotel,9,3.0,51.5129285,-0.1837063,£££
Hilton London Heathrow Airport Terminal 5,30,3.0,51.4775108074078,-0.517315320901389,£££
Hunton Park,1,2.0,51.693191,-0.425026,None
Travelodge Heathrow Central,4,3.0,51.4789048390489,-0.409035785839645,None
The Marble Arch By Montcalm,1,3.0,51.515134,-0.160116,££££
Victoria Inn,7,3.5,51.457403,-0.30404,£
Euston Square Hotel,9,2.5,51.525887,-0.136181,££
Golden Star Hotel,1,4.0,51.4912904,-0.1430907,None
Huttons,12,2.5,51.4906340994282,-0.13835774108918,££
warwick house hotel,1,2.0,51.516004,-0.173909,None
Astons Apartments,3,3.5,51.4919631,-0.1828946,None
City Continental Kensington London,7,2.0,51.490888,-0.193048,££
Durrants Grill Room,1,4.0,51.517869,-0.1534843,None
Hotel Chocolat Stores,3,3.5,51.6556699,-0.3946547,££££
St Christopher's Inns,8,3.0,51.4932840155568,-0.224561503554062,None
Seven Dials Hotel,6,4.0,51.5149,-0.126723,None
Haven Hotel London,1,3.0,51.5180827808994,-0.168051451944047,None
Caswell Hotel,2,3.5,51.4903519,-0.1403932,££
Sapphire Hotel London,5,2.0,51.5008213,-0.2217039,None
Elysee Hotel,14,2.5,51.5124984405647,-0.178195238113403,££
Days Hotel,23,3.0,51.496673492704,-0.11218024515768,££
Ivy Lettings,4,5.0,51.4783446,-0.181336,None
New Aquarius Hotel,1,3.0,51.4933833,-0.1920717,£
The Regency Hotel,1,3.0,51.5215729,-0.153421,None
St George Hotel,1,1.0,51.518041,-0.158218,££
Lord Jim,8,3.0,51.4906453,-0.1936547,££
Beaver Hotel,3,2.5,51.4914752,-0.2005084,£
Notting Hill Gate Hotel,3,2.5,51.510266,-0.193016,None
Hotel Rafael On The Left Bank,1,3.0,51.4703728674686,-0.177898835844755,£££
Rafayel on the Left Bank,10,2.5,51.4695021423076,-0.17726455449224,£££
Point A Hotel London - Westminster,3,3.0,51.4991150896639,-0.112530402839184,None
Sani House Hotel,1,2.0,51.5061,-0.230053,£
Swinton Hotel,3,3.5,51.529397,-0.116684,££
Z Hotels,1,1.0,51.5111012495948,-0.124504665012353,None
1 Lexham Gardens Hotel,7,2.5,51.495141,-0.19039,££
Oxford Hotel,6,2.0,51.4910712,-0.193558,££
Bowden Court,1,4.0,51.4926055,-0.1425354,£
YHA London Central,22,4.0,51.520609251075,-0.14232153941241,None
Normandie Hotel,3,2.0,51.51641,-0.17117,££
Crowne Plaza London - Kings Cross,9,2.5,51.5263854,-0.1136042,None
Garden View Hotel,10,2.5,51.491795,-0.197679,££
Merlyn Court Hotel,1,2.0,51.4923477172852,-0.191420003771782,None
Knightsbridge Green Hotel,4,2.5,51.501601,-0.16254,££
Golden Strand Hotel,1,1.0,51.4985868,-0.222007,None
Ryder Street Chambers,1,4.0,51.507002,-0.13784,£££
Premier inn,4,3.0,51.510973,-0.130256,££
Grange Fitzrovia Hotel,12,3.0,51.5216697122293,-0.1425504174638,££
Maitrise Hotel Edgware Road,2,1.0,51.5211131,-0.1713202,None
New Linden Hotel,4,3.0,51.5134506,-0.1937141,££
The Clarendon Hotel,5,3.0,51.519881,-0.1241221,££
Garden Court Hotel,2,3.5,51.514334,-0.190895,£££
The Zetter,3,3.5,51.5227584838867,-0.103697001934052,None
Grange White Hall Hotel,5,3.0,51.519881,-0.1259235,££
Holiday Inn London Heathrow T5,3,3.0,51.4800284,-0.5130696,None
Grange Beauchamp Hotel,8,3.5,51.5196754,-0.1238677,£££
Exhibition Court,1,4.0,51.4939461,-0.189776,££
Red Cow,12,3.5,51.46183637149,-0.2967941886524,££
Rydges Kensington Hotel London,13,3.0,51.495738,-0.182786,£££
City Cafe,7,3.0,51.493246,-0.126675,££
The Jenkins Hotel,1,4.0,51.5268478,-0.1276618,£££
Imperial College Union,18,3.5,51.5004422021121,-0.17809846720126,£
The Lavender Guest House,1,5.0,51.4630615377195,-0.165567749108504,None
Central Hotel,8,3.0,51.529208,-0.123987,££
Travelodge Clapham Junction,2,3.0,51.4640083,-0.1678758,None
Stylotel Hotels,5,3.0,51.5150601,-0.1734449,None
Mercure Bloomsbury Hotel,9,3.0,51.521128,-0.123066,£££
Edward Lear Hotel,1,4.0,51.5146834,-0.1585984,££
Cranley Gardens Hotel,1,4.0,51.4908765860627,-0.17990319532974,None
Premier Travel Inn,1,4.0,51.7165295,-0.4502063,None
Bayswater Inn,17,2.0,51.512833,-0.192122,££
Paddington Court Suites,1,1.0,51.5135345,-0.1799403,None
The Trebovir Hotel,5,2.5,51.4919153,-0.1943875,£
Queensway Hotel,3,2.5,51.514868,-0.17257,££
Prince William Hotel,9,2.0,51.5138837,-0.178332,££
Howard Winchester Hotel,5,2.5,51.529418,-0.122032,None
The County Hotel,8,3.0,51.5264190994263,-0.12953687498875,£
The Inn At Kew Gardens Hotel,7,4.0,51.4761031281616,-0.286880735915542,£££
Norfolk Towers Hotel,14,2.0,51.516217,-0.171983,£
Abcone Hotel,3,3.5,51.493889,-0.185914,None
Travelodge London Vauxhall,2,3.0,51.4853549,-0.1239556,££
Holiday Inn London - Oxford Circus,2,1.0,51.5148920933946,-0.147197170135479,None
Red Lion Hotel,2,2.5,51.510541,-0.371427,None
Royal Hyde Park Hotel,3,1.5,51.5134558,-0.1874687,££
Warwick House Hotel,1,3.0,51.4920826,-0.1988515,££
The Nadler Covent Garden,1,5.0,51.5099477873646,-0.123421788146497,None
EasyHotel Earls Court,17,3.0,51.4941086,-0.1978009,£
Shakespeare Hotel,9,3.0,51.516004,-0.173908,££
Astor Victoria,23,3.5,51.4903068,-0.1377046,£
Lidos Hotel,6,3.0,51.4908149,-0.1387927,££
Best Western Shaftesbury Paddington Court,14,3.0,51.5135345,-0.1799362,££
Park Lane Mews Hotel,6,3.0,51.5057748,-0.1492855,££
Queens Hotel,2,1.0,51.5914024,-0.1438973,£££
The House Of Toby,2,5.0,51.5286763,-0.1187091,None
Mowbray Court Hotel,1,1.0,51.4909563,-0.1937292,££
MStay 27 Paddington Hotel,3,2.5,51.513974,-0.178229,None
Comfotel,1,1.0,51.501018,-0.221751,None
easyHotel,9,3.0,51.516745,-0.1722127,£
Jurys Inn London Holborn,18,3.0,51.5192986,-0.1208512,£££
Comfort Hotel Heathrow,7,2.0,51.4942474365234,-0.430739998817444,££
Travelodge Farringdon,8,3.5,51.5266203,-0.1139915,££
Portobello Gold,33,3.5,51.5128987,-0.202625,££
Jarvis Kensington Hotel Reservations,1,4.0,51.498352,-0.180276,££££
Georgian Hotel,1,3.0,51.518807,-0.1560043,None
Kettner's,79,3.5,51.51320113,-0.13040954242843,£££
Chiswick Rooms Hotel,2,2.0,51.4941273,-0.24474,£££
Travelodge,20,2.5,51.5301395893589,-0.120352728472182,££
Henry VIII Hotel,5,1.0,51.512822310843,-0.18367568713979,££
Central House Hotel,4,3.5,51.490892,-0.138727,££
Hotel Chocolat,56,4.5,51.5147637621008,-0.126961926387449,££
Commodore Hotel,6,2.0,51.5118237,-0.1807786,£££
Astor Court Hotel,9,3.0,51.519802,-0.14317,££
Arran House Hotel,9,4.0,51.5219973,-0.132316,None
Courthouse Hotel,29,3.0,51.514466,-0.1395843,£££
No 5,6,3.5,51.51664,-0.14399,£££
The Stafford,1,4.0,51.5059204101563,-0.140392005443573,£££
Heathrow Lodge,10,2.0,51.4799623,-0.4916941,££
